alive,alive_since,anonymity,average_timeout,first_seen,ip_data_as,ip_data_asname,ip_data_city,ip_data_continent,ip_data_continentCode,ip_data_country,ip_data_countryCode,ip_data_district,ip_data_hosting,ip_data_isp,ip_data_lat,ip_data_lon,ip_data_mobile,ip_data_org,ip_data_proxy,ip_data_regionName,ip_data_status,ip_data_timezone,ip_data_zip,ip_data_last_update,last_seen,port,protocol,proxy,ssl,timeout,times_alive,times_dead,uptime,ip
true,1759208281.3217,elite,128.45902822839,1757986669.3956,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849046,1763023678.1862,80,http,http://104.16.100.199:80,false,19.158601760864,34053,58,99.829966872856,104.16.100.199
true,1758185159.3382,elite,110.99421729678,1750621792.5921,"AS399566 Bigcommerce Inc.",BIGCOMMERCE,Austin,"North America",NA,"United States",US,"Four Points Centre",false,"Bigcommerce Inc.",30.4049,-97.8498,false,"Bigcommerce Inc",true,Texas,success,America/Chicago,78726,1762848453,1763023678.0749,80,http,http://63.141.128.98:80,false,19.953966140747,81275,104,99.872202902469,63.141.128.98
true,1759218237.1283,elite,111.73126628852,1742441371.3518,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Cloudflare London, LLC",52.3676,4.90414,false,"NSS B.V",true,"North Holland",success,Europe/Amsterdam,1012,1762848990,1763023677.498,80,http,http://185.148.107.115:80,false,14.067888259888,80912,3367,96.004935986426,185.148.107.115
true,1761555520.9965,elite,117.07811091296,1753725689.2605,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"New York","North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7128,-74.006,false,"Cloudflare, Inc.",false,"New York",success,America/New_York,10123,1762849574,1763023677.0512,80,http,http://162.159.244.26:80,false,19.646167755127,62515,125,99.800446998723,162.159.244.26
true,1758184209.8753,elite,110.91721148973,1750612879.4966,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Southport,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",53.6483,-3.00559,false,"Softconstruct Limited",true,England,success,Europe/London,"PR8 1NH",1762849203,1763023676.6674,80,http,http://185.162.231.93:80,false,18.258810043335,80494,103,99.872203680038,185.162.231.93
true,1759218151.5187,elite,135.43942757283,1758991240.842,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762620933,1763023676.2109,80,http,http://108.162.194.14:80,false,18.832683563232,30251,1,99.996694433426,108.162.194.14
true,1761555611.4651,elite,110.4333208243,1722277177.758,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Ottawa,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",45.413,-75.7011,false,"Shopify, Inc.",true,Ontario,success,America/Toronto,K2P,1762849398,1763023674.7485,80,http,http://23.227.39.153:80,false,16.209363937378,81222,1609,98.057490553054,23.227.39.153
true,1759218160.6243,elite,109.43159858571,1720455073.3716,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762849054,1763023674.202,80,http,http://172.67.89.218:80,false,14.353036880493,81537,6096,93.043716408202,172.67.89.218
true,1759208295.475,elite,111.17522542147,1742471931.4213,"AS29085 Porsche Informatik Gesellschaft m.b.H",PORSCHE-AS,Vienna,Europe,EU,Austria,AT,,false,"Porsche Informatik Gesellschaft m.b.H",48.1951,16.3483,false,"Porsche Konstruktionen GmbH & Co",true,Vienna,success,Europe/Vienna,1060,1762849303,1763023674.0233,80,http,http://212.183.88.35:80,false,11.981010437012,81094,918,98.880651611959,212.183.88.35
true,1761555748.8989,elite,111.04318007577,1742480243.2677,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Belize City","North America",NA,Belize,BZ,,true,"Cloudflare London, LLC",17.4983,-88.1842,false,"Inter Networks",true,"Belize District",success,America/Belize,,1762848840,1763023671.8806,80,http,http://45.131.210.241:80,false,17.669677734375,81295,3295,96.104740513063,45.131.210.241
true,1759208207.7958,elite,110.4169730321,1741201706.2916,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.5072,-0.127586,false,"LIR Services",true,England,success,Europe/London,W1B,1762849001,1763023671.2005,80,http,http://45.12.31.215:80,false,18.355846405029,81502,2086,97.504426472699,45.12.31.215
true,1759218304.4705,elite,110.69730711257,1742414434.3568,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Almaty,Asia,AS,Kazakhstan,KZ,,true,"Cloudflare London, LLC",43.25,76.9167,false,"TOO ""NetBet""",true,Almaty,success,Asia/Almaty,,1762848762,1763023670.602,80,http,http://185.176.26.157:80,false,17.633676528931,80685,4083,95.18332389581,185.176.26.157
true,1759218298.0729,elite,110.84123056765,1742593676.8146,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Manila,Asia,AS,Philippines,PH,,true,"Cloudflare London, LLC",14.5995,120.984,false,"Softmedia Entertainment Solutions, Inc",true,"Metro Manila",success,Asia/Manila,1050,1762848770,1763023670.1899,80,http,http://154.83.2.79:80,false,14.571189880371,81176,672,99.178965887987,154.83.2.79
true,1759208380.3218,elite,110.48908376017,1720489825.3734,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762849057,1763023670.1733,80,http,http://172.67.181.14:80,false,15.095233917236,81322,4586,94.661731154258,172.67.181.14
true,1759208312.3474,elite,110.89163046821,1742466820.629,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Moscow,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",55.8273,37.4661,false,"""BaltTrade"" LLC",true,Moscow,success,Europe/Moscow,,1762848613,1763023670.0875,80,http,http://185.221.160.91:80,false,19.29783821106,81589,3349,96.057124019873,185.221.160.91
true,1758181981.6323,elite,109.9280431451,1742541130.9934,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849330,1763023669.3913,80,http,http://104.24.220.166:80,false,14.497041702271,80534,3061,96.33829774508,104.24.220.166
true,1759208360.1945,elite,121.93004210409,1756297220.493,"AS201839 Zaymer PJSC",ZAYMER2-AS,Novosibirsk,Europe,EU,Russia,RU,,false,"MFC Zaymer LLC",55.0386,82.9425,false,"Zaymer PJSC",true,"Novosibirsk Oblast",success,Asia/Novosibirsk,630000,1762951206,1763023667.9444,80,http,http://45.67.215.31:80,false,16.806125640869,45286,96,99.788462385968,45.67.215.31
true,1758185501.5497,elite,110.05401960642,1745121198.2303,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849067,1763023667.6738,80,http,http://104.26.13.157:80,false,15.482425689697,80817,2683,96.786826347305,104.26.13.157
true,1758183484.0248,elite,110.84660377981,1739380580.2473,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849549,1763023667.0814,80,http,http://104.24.142.230:80,false,13.231039047241,80501,3307,96.0540759832,104.24.142.230
true,1758181454.2682,elite,111.29696487913,1745126464.197,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"New York","North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7128,-74.006,false,"Cloudflare, Inc.",false,"New York",success,America/New_York,10123,1762848963,1763023666.8724,80,http,http://104.17.62.46:80,false,14.624834060669,80561,2591,96.884019626708,104.17.62.46
true,1759218118.8868,elite,109.89001150939,1742792888.1994,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Nicosia,Europe,EU,Cyprus,CY,,true,"Cloudflare London, LLC",35.1681,33.3503,false,"Salo Solutions KFT",true,Nicosia,success,Asia/Nicosia,,1762849054,1763023665.824,80,http,http://154.92.9.124:80,false,13.701438903809,82200,4648,94.648120854827,154.92.9.124
true,1759218125.935,elite,110.80581310433,1742741106.4218,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Stretford,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",53.4482,-2.30047,false,"Dream Cloud Innovation Limited",true,England,success,Europe/London,"M32 8JT",1762848877,1763023665.6949,80,http,http://91.193.59.63:80,false,12.72988319397,83516,975,98.846030938206,91.193.59.63
true,1759208440.0859,elite,110.91490479776,1745118744.7277,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848815,1763023665.6892,80,http,http://104.17.115.85:80,false,19.074201583862,80616,2614,96.859305538868,104.17.115.85
true,1759218254.8433,elite,110.53855542992,1742556750.24,"AS398787 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",false,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1762848693,1763023665.469,80,http,http://160.153.1.204:80,false,13.473987579346,81656,3391,96.012792926264,160.153.1.204
true,1758181183.675,elite,110.09298587853,1742446868.5727,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Basingstoke,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",51.2606,-1.08878,false,"Hogg Robinson Limited",true,England,success,Europe/London,RG21,1762849909,1763023665.4684,80,http,http://194.36.55.158:80,false,15.271902084351,81462,3389,96.005939823927,194.36.55.158
true,1759208469.5354,elite,110.19854858004,1742544665.5061,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Prague,Europe,EU,Czechia,CZ,,true,"Cloudflare London, LLC",50.0755,14.4378,false,"Lotuna Management s.r.o",true,Prague,success,Europe/Prague,"120 00",1762848722,1763023664.5056,80,http,http://195.85.23.254:80,false,18.716096878052,81142,682,99.166503715291,195.85.23.254
true,1761951610.6144,elite,110.02369678329,1722235547.4163,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Southport,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",53.6483,-3.00559,false,"Softconstruct Limited",true,England,success,Europe/London,"PR8 1NH",1762848626,1763023663.3754,80,http,http://185.162.229.245:80,false,18.19634437561,81030,4059,95.229700666361,185.162.229.245
true,1759218224.9041,elite,110.54337952151,1723104787.3461,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848976,1763023662.5826,80,http,http://104.21.27.223:80,false,17.62843132019,80775,1141,98.607109722154,104.21.27.223
true,1758180919.3516,elite,110.82941670124,1722276426.4889,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762848924,1763023662.4613,80,http,http://172.67.167.209:80,false,18.456697463989,80777,1683,97.959010429299,172.67.167.209
true,1761555765.6056,elite,110.1434372222,1720503332.3804,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Kyiv,Europe,EU,Ukraine,UA,,true,CLOUDFLARE,50.4504,30.5245,false,,false,"Kyiv City",success,Europe/Kiev,01011,1762849080,1763023662.3817,80,http,http://141.101.122.193:80,false,17.042636871338,82142,5712,93.498304004371,141.101.122.193
true,1758175785.0899,elite,110.25897625647,1742475072.7412,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Kaliningrad,Europe,EU,Russia,RU,,true,"Cloudflare London, LLC",54.6113,20.4295,false,"Dolgova Alena Andreevna",true,"Kaliningrad Oblast",success,Europe/Kaliningrad,,1762849112,1763023661.9891,80,http,http://31.12.75.63:80,false,16.856670379639,81457,3330,96.072511116091,31.12.75.63
true,1758186293.1581,elite,110.33071388713,1721895467.9124,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762849078,1763023661.4699,80,http,http://172.67.240.170:80,false,18.479824066162,80610,4243,94.99958752195,172.67.240.170
true,1759395900.5623,elite,136.38537818159,1759395900.5623,"AS398787 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",false,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1762420168,1763023661.2975,80,http,http://104.238.69.81:80,false,17.045736312866,25899,0,100,104.238.69.81
true,1758183133.8472,elite,109.82568565983,1745123399.7149,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762848912,1763023661.1993,80,http,http://172.67.73.174:80,false,14.756917953491,81064,3150,96.259529294417,172.67.73.174
true,1758183755.7591,elite,110.43078570686,1742165037.3005,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849030,1763023660.6308,80,http,http://104.16.109.223:80,false,14.579057693481,80431,1307,98.400988524309,104.16.109.223
true,1759208189.8954,elite,110.42627318984,1729497275.8304,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849467,1763023659.4075,80,http,http://104.27.12.79:80,false,18.852949142456,80275,4258,94.962913891616,104.27.12.79
true,1759218249.1527,elite,110.58901234805,1727473027.8882,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848719,1763023658.7817,80,http,http://104.18.214.166:80,false,15.759468078613,80652,3784,95.518499218343,104.18.214.166
true,1759218136.3023,elite,110.07487996562,1745120495.6665,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848891,1763023658.3515,80,http,http://104.17.237.72:80,false,18.624544143677,80360,2620,96.842612677754,104.17.237.72
true,1759208392.385,elite,111.15767626068,1742397520.3969,"AS328486 Old Mutual Life Assurance Company (South Africa) Limited",Old-Mutual-Life-Assurance,"Cape Town",Africa,AF,"South Africa",ZA,,false,"Old Mutual Life Assurance Company (South Africa) Limited",-33.9221,18.4231,false,"Old Mutual",true,"Western Cape",success,Africa/Johannesburg,8000,1762849022,1763023657.1136,80,http,http://160.123.255.0:80,false,19.237756729126,81351,3393,95.996176720476,160.123.255.0
true,1761555925.1054,elite,111.02472983359,1742595944.2573,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Amsterdam,Europe,EU,"The Netherlands",NL,,true,"Cloudflare London, LLC",52.3676,4.90414,false,"Servers COM",true,"North Holland",success,Europe/Amsterdam,1012,1762849578,1763023656.8672,80,http,http://188.42.89.95:80,false,13.661861419678,81549,3594,95.778866142842,188.42.89.95
true,1758184293.994,elite,110.69042200684,1721895163.2821,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Tehran,Asia,AS,Iran,IR,,true,"Cloudflare London, LLC",35.7219,51.3347,false,Cloudhop,true,Tehran,success,Asia/Tehran,,1762848756,1763023656.3629,80,http,http://45.131.4.116:80,false,14.964818954468,81296,4230,95.054135584501,45.131.4.116
true,1759218305.2004,elite,111.44975581447,1750547030.9486,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Austin,"North America",NA,"United States",US,"Downtown Austin",true,"Cloudflare London, LLC",30.2681,-97.7462,false,"WPEngine, Inc.",true,Texas,success,America/Chicago,78701,1762849295,1763023655.3195,80,http,http://141.193.213.133:80,false,16.968727111816,81224,102,99.874578855471,141.193.213.133
true,1761555686.5162,elite,110.4346820329,1721971044.1564,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,"Belize City","North America",NA,Belize,BZ,,true,"Cloudflare London, LLC",17.4983,-88.1842,false,"Inter Networks",true,"Belize District",success,America/Belize,,1762849018,1763023654.7754,80,http,http://45.131.7.197:80,false,18.554210662842,81358,4082,95.222378277154,45.131.7.197
true,1758182812.3854,elite,109.64660617696,1720501580.8753,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Kyiv,Europe,EU,Ukraine,UA,,true,CLOUDFLARE,50.4504,30.5245,false,,false,"Kyiv City",success,Europe/Kiev,01011,1762848792,1763023654.1095,80,http,http://141.101.122.146:80,false,17.719030380249,82100,5281,93.956352067383,141.101.122.146
true,1761069702.5674,elite,139.35832757843,1761069702.5674,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762884520,1763023654.0791,80,http,http://108.162.195.6:80,false,19.759654998779,14167,0,100,108.162.195.6
true,1762128886.9492,elite,110.48100221352,1742395645.4352,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Tallinn,Europe,EU,Estonia,EE,"Kesklinna linnaosa",true,"Cloudflare London, LLC",59.438,24.7388,false,"Welcomehost OU",true,Harjumaa,success,Europe/Tallinn,,1762848847,1763023653.8329,80,http,http://45.80.108.153:80,false,16.39461517334,81702,3380,96.027361839167,45.80.108.153
true,1761555506.8068,elite,110.30962402139,1750861089.4626,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762959759,1763023653.69,80,http,http://104.16.57.205:80,false,19.896507263184,79097,101,99.872471527059,104.16.57.205
true,1759218230.5466,elite,110.27356939144,1742338481.8825,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,London,Europe,EU,"United Kingdom",GB,"North Acton",true,"Cloudflare London, LLC",51.5217,-0.261,false,"Currys Retail Ltd",true,England,success,Europe/London,NW10,1762848945,1763023652.935,80,http,http://164.38.155.178:80,false,17.447948455811,81552,3879,95.459493626435,164.38.155.178
true,1759218333.5275,elite,111.55783792507,1742565751.3497,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848848,1763023652.3558,80,http,http://104.18.68.29:80,false,18.638134002686,80375,3015,96.384458568174,104.18.68.29
true,1758182221.8001,elite,111.46109372316,1721774853.0126,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762848615,1763023652.3547,80,http,http://172.67.181.219:80,false,19.219398498535,80551,1772,97.847503127923,172.67.181.219
true,1759208340.9618,elite,110.08936019051,1745122024.889,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848704,1763023652.3539,80,http,http://104.21.21.101:80,false,19.784688949585,80424,246,99.695053923392,104.21.21.101
true,1758183921.7573,elite,110.78575967172,1722713980.8696,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762848836,1763023651.8468,80,http,http://172.67.121.246:80,false,16.680002212524,80606,1468,98.211370226868,172.67.121.246
true,1758178300.3994,elite,110.54852115474,1748506708.8998,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Singapore,Asia,AS,Singapore,SG,"Central Water Catchment",true,"Great Golden Horse Co",1.35208,103.82,false,"Rich TOP EC Limited",true,"North West",success,Asia/Singapore,858877,1762848633,1763023651.8293,80,http,http://154.194.12.249:80,false,19.539356231689,81640,3613,95.762025969761,154.194.12.249
true,1759208495.1286,elite,109.62895692785,1742491126.629,"AS328486 Old Mutual Life Assurance Company (South Africa) Limited",Old-Mutual-Life-Assurance,"Cape Town",Africa,AF,"South Africa",ZA,,false,"Old Mutual Life Assurance Company (South Africa) Limited",-33.9221,18.4231,false,"Old Mutual",true,"Western Cape",success,Africa/Johannesburg,8000,1762848879,1763023651.4296,80,http,http://160.123.255.227:80,false,16.353368759155,81136,873,98.935482690924,160.123.255.227
true,1761555696.0237,elite,109.61341184342,1722272656.5212,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Jacksonville,"North America",NA,"United States",US,Deerwood,true,"Cloudflare, Inc.",30.2439,-81.5322,false,"Newfold Digital, Inc",true,Florida,success,America/New_York,32256,1762848992,1763023651.3948,80,http,http://66.235.200.85:80,false,18.50152015686,81984,8918,90.189434775913,66.235.200.85
true,1760081121.238,elite,109.61553937715,1725169084.6594,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762849196,1763023651.1472,80,http,http://104.21.17.54:80,false,15.429973602295,81278,5001,94.203688035327,104.21.17.54
true,1759218165.1561,elite,111.1483904185,1745122843.3471,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Miami,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",25.7617,-80.1918,false,"Cloudflare, Inc.",false,Florida,success,America/New_York,33102,1762849189,1763023651.0206,80,http,http://104.21.224.53:80,false,17.010450363159,80351,246,99.694777721255,104.21.224.53
true,1758184486.7413,elite,110.3998803047,1721615183.4949,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Southport,Europe,EU,"United Kingdom",GB,,true,"Cloudflare London, LLC",53.6483,-3.00559,false,"Softconstruct Limited",true,England,success,Europe/London,"PR8 1NH",1762848558,1763023650.9184,80,http,http://185.162.230.40:80,false,16.773223876953,80650,1314,98.396857156801,185.162.230.40
true,1759208393.1775,elite,109.48934247204,1720502840.5975,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Kyiv,Europe,EU,Ukraine,UA,,true,CLOUDFLARE,50.4504,30.5245,false,,false,"Kyiv City",success,Europe/Kiev,01011,1762848875,1763023649.1132,80,http,http://141.101.122.185:80,false,19.194602966309,82280,5468,93.768518940603,141.101.122.185
true,1759218310.4758,elite,110.52139780341,1750860999.877,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762959417,1763023647.868,80,http,http://104.18.108.246:80,false,17.467260360718,79200,101,99.872637167249,104.18.108.246
true,1759208286.057,elite,109.66393299502,1723106318.6095,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848945,1763023647.3363,80,http,http://104.21.22.46:80,false,15.501737594604,81076,3489,95.87417962514,104.21.22.46
true,1759208421.5818,elite,111.35481356523,1742565698.4146,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848976,1763023646.5981,80,http,http://104.21.200.133:80,false,17.590045928955,80299,3000,96.39851618867,104.21.200.133
true,1759208322.822,elite,122.89237195474,1756235734.9549,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Tallinn,Europe,EU,Estonia,EE,"Kesklinna linnaosa",true,CloudKleyer,59.438,24.7388,false,"Welcomehost OU",true,Harjumaa,success,Europe/Tallinn,,1762889672,1763023646.1486,80,http,http://45.80.110.191:80,false,18.237590789795,45845,95,99.793208532869,45.80.110.191
true,1758182220.983,elite,110.94591456574,1722574383.7114,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,"New York","North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7128,-74.006,false,"Cloudflare, Inc.",false,"New York",success,America/New_York,10123,1762849115,1763023645.6332,80,http,http://162.159.242.243:80,false,14.299154281616,82230,5003,94.264785115725,162.159.242.243
true,1758184116.6258,elite,110.70354217091,1723106637.8052,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848951,1763023644.9472,80,http,http://104.21.27.134:80,false,18.239974975586,80782,1101,98.655398556477,104.21.27.134
true,1759208368.4535,elite,111.65376727457,1745120821.5738,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Newark,"North America",NA,"United States",US,,true,"Cloudflare, Inc.",40.7357,-74.1724,false,"Cloudflare, Inc.",false,"New Jersey",success,America/New_York,07175,1762848479,1763023644.896,80,http,http://104.17.105.30:80,false,15.508890151978,80534,2597,96.876014964333,104.17.105.30
true,1761180631.7653,elite,110.92426371194,1722080413.7467,"AS13335 Cloudflare, Inc.",CLOUDFLARENET,Toronto,"North America",NA,Canada,CA,,true,"Cloudflare, Inc.",43.6532,-79.3832,false,"Cloudflare, Inc.",false,Ontario,success,America/Toronto,M5A,1762849207,1763023644.8505,80,http,http://173.245.49.207:80,false,14.08314704895,81361,4374,94.898232927043,173.245.49.207
true,1759218155.6934,elite,111.03306522154,1748351587.4594,"AS398787 GoDaddy.com, LLC",GO-DADDY-COM-LLC,Tempe,"North America",NA,"United States",US,"South Tempe",false,"GoDaddy.com, LLC",33.3359,-111.894,false,"GoDaddy.com, LLC",true,Arizona,success,America/Phoenix,85284,1762848900,1763023644.0249,80,http,http://184.168.47.30:80,false,13.52071762085,80437,3863,95.417556346382,184.168.47.30
true,1759218113.9891,elite,109.80240615543,1742613999.3962,"AS209242 Cloudflare London, LLC",CLOUDFLARESPECTRUM,Madrid,Europe,EU,Spain,ES,,true,"Cloudflare London, LLC",40.4167,-3.70329,false,"SR DC Mad1",true,Madrid,success,Europe/Madrid,28070,1762848782,1763023643.9123,80,http,http://185.18.250.159:80,false,19.856452941895,81258,6352,92.749686108892,185.18.250.159
